user_id,movie_id,rating
962,17,2
80,32,2
608,47,2
483,70,1
887,93,2
521,47,2
842,14,4
885,26,5
468,24,1
467,52,2
798,79,5
794,65,4
195,16,5
141,89,1
233,33,5
467,73,1
148,33,4
413,41,2
155,11,1
825,71,5
778,75,2
593,53,4
448,31,2
599,62,5
188,48,5
204,10,2
488,94,2
720,40,1
968,37,1
455,41,4
654,26,4
745,15,2
16,49,3
572,35,3
623,3,3
261,1,3
203,95,5
998,20,4
217,68,3
757,74,5
869,7,1
248,69,3
525,100,3
767,30,3
654,96,2
115,19,1
235,45,4
277,81,1
915,51,3
323,89,4
686,34,5
213,92,4
877,82,4
276,59,1
157,11,5
476,22,1
830,67,1
93,97,4
308,86,3
293,17,1
281,39,1
727,18,4
944,16,2
67,39,1
179,16,5
147,26,4
297,37,5
114,19,2
944,19,2
756,43,1
169,64,5
549,50,5
808,92,3
993,12,1
320,93,5
596,50,1
609,1,4
511,85,4
548,2,4
777,47,3
702,53,4
469,8,1
256,79,5
825,75,5
873,92,2
913,3,2
804,92,4
853,20,2
464,23,3
195,77,4
124,90,3
373,41,5
151,85,1
4,46,5
5,78,5
528,55,1
378,54,5
611,92,5
582,33,4
422,91,3
714,34,2
385,17,2
142,62,5
849,56,5
431,73,1
116,89,5
765,32,5
209,87,4
129,97,5
305,2,1
197,36,2
484,27,1
947,30,3
419,37,2
545,9,1
521,3,4
368,45,4
45,19,1
455,51,2
635,12,1
127,33,2
274,54,3
950,26,3
108,74,1
203,27,2
142,69,4
225,57,1
657,63,5
654,55,4
214,63,3
785,72,2
581,17,4
445,3,2
600,3,4
863,33,1
334,26,5
768,92,2
658,38,2
175,55,4
442,23,3
47,25,4
723,20,5
277,80,4
304,96,5
543,23,3
613,88,1
505,52,5
470,2,2
494,72,3
123,64,4
710,67,1
782,96,5
71,63,5
498,9,3
262,92,2
146,75,5
594,49,2
937,90,1
515,85,2
870,13,5
202,7,5
482,77,2
649,22,4
48,68,1
982,90,1
189,64,5
796,58,2
854,73,5
972,42,2
71,37,5
457,54,4
314,53,1
752,71,5
993,52,4
599,45,4
696,17,2
855,100,5
445,63,2
491,51,1
644,75,2
681,17,4
789,10,3
928,51,2
451,52,2
93,84,1
497,86,1
816,22,1
792,48,2
657,14,3
119,27,2
661,13,4
782,31,2
111,4,4
332,17,3
203,12,4
522,61,3
452,26,2
618,22,4
177,69,4
178,51,4
690,39,3
549,41,3
920,62,1
770,9,4
479,15,5
280,8,2
853,62,4
911,28,2
615,80,3
996,78,3
364,5,1
579,27,1
94,52,4
605,28,5
657,98,5
873,52,5
369,48,2
926,30,3
388,84,5
312,24,3
861,84,1
431,100,3
153,13,3
119,56,4
439,12,5
782,27,2
23,27,5
893,59,2
590,33,3
431,33,2
975,80,5
776,24,4
363,44,2
958,1,5
209,29,1
921,24,5
392,61,1
522,18,3
104,53,3
654,59,4
382,66,5
888,45,5
944,90,5
486,72,5
436,69,5
799,91,2
959,95,1
579,18,5
58,7,3
408,43,5
854,94,2
474,54,3
197,18,5
268,72,4
988,55,4
186,28,2
598,64,3
816,11,5
920,43,1
73,35,1
936,81,3
179,19,1
505,43,5
345,57,4
36,8,5
443,73,5
49,17,2
719,97,2
305,76,5
66,98,3
77,43,4
54,47,5
470,92,4
613,37,5
184,66,5
634,10,5
635,58,3
545,36,2
251,10,4
707,20,3
252,15,1
759,27,1
185,77,2
666,1,4
415,70,3
604,92,4
743,34,2
698,85,5
282,31,2
927,63,3
15,45,4
847,77,3
967,82,3
673,64,5
848,58,1
582,65,3
583,27,2
131,5,1
248,90,4
997,86,2
332,10,1
336,10,4
959,22,2
553,9,3
481,92,1
587,33,1
324,4,2
546,71,1
692,48,3
303,40,2
497,94,1
398,53,4
402,73,1
439,96,1
757,7,4
930,40,4
583,77,3
799,33,3
879,93,1
991,6,1
821,4,3
661,21,2
810,26,1
259,76,2
712,62,4
239,78,5
280,3,3
664,67,4
179,19,5
184,3,2
896,47,1
692,21,4
312,78,1
656,8,4
639,82,3
90,25,3
463,73,5
637,25,3
698,35,5
745,52,3
209,18,4
762,50,2
478,86,5
274,47,5
540,33,3
950,72,2
818,54,3
885,57,5
997,67,5
775,99,5
462,97,3
362,16,1
731,91,2
84,6,4
159,69,2
203,69,2
604,76,5
246,69,5
453,93,2
334,9,2
836,63,2
140,25,5
246,30,1
615,69,1
279,83,5
977,98,3
801,85,3
129,88,3
188,47,1
432,50,3
655,38,5
554,29,3
458,42,5
616,64,3
961,20,1
564,23,4
961,20,3
694,38,3
32,87,3
799,39,4
961,23,4
522,12,5
464,28,5
328,84,1
143,34,4
832,60,5
811,40,5
742,96,3
670,84,5
548,1,5
434,77,2
209,86,5
926,58,1
862,44,2
925,17,5
947,6,3
990,19,1
247,94,3
208,17,4
326,64,3
573,68,4
329,92,3
41,40,1
906,65,3
997,92,5
797,59,5
533,59,5
357,46,3
464,13,1
828,53,5
454,4,1
943,39,3
482,1,3
561,44,4
808,35,3
280,41,1
676,33,3
396,24,3
239,5,2
904,70,5
434,4,5
308,86,3
241,47,5
287,10,1
995,61,4
402,49,4
67,2,2
737,94,2
99,7,3
193,100,5
977,36,3
883,92,5
8,24,2
810,69,5
695,10,2
652,30,5
811,3,2
333,89,5
155,89,1
6,33,1
138,80,1
810,8,3
13,73,2
772,33,1
501,75,4
927,27,3
745,18,2
110,55,2
419,73,1
797,27,1
912,16,2
457,62,4
143,82,5
640,24,3
95,80,5
254,82,1
980,45,3
471,46,3
778,6,2
43,91,2
382,81,4
94,40,2
823,65,1
296,13,3
49,75,4
651,40,4
313,83,2
699,20,3
74,27,2
703,63,5
230,5,4
359,52,4
192,98,3
852,60,2
984,27,4
951,32,3
367,23,4
166,6,1
462,45,3
77,53,1
147,71,2
586,50,2
596,73,4
615,22,5
776,94,2
671,53,4
985,74,1
879,47,5
315,75,4
376,77,4
350,61,1
941,16,2
737,32,1
167,65,4
347,9,4
444,57,1
660,82,1
259,92,2
653,13,5
258,76,4
969,79,5
892,68,2
474,91,4
649,32,3
524,78,2
870,41,4
169,88,4
69,36,4
251,26,1
551,56,4
543,53,5
116,33,2
507,100,2
915,15,5
79,74,3
815,73,3
541,52,3
943,51,1
646,77,2
506,26,4
640,63,4
724,19,3
691,89,4
858,60,2
612,78,4
361,35,1
850,91,5
325,30,4
832,26,3
763,73,4
556,88,1
992,3,2
113,75,2
835,63,2
704,36,5
20,28,1
738,36,4
799,47,4
683,86,1
106,92,2
394,43,2
492,72,5
330,14,2
994,67,3
130,46,1
906,79,5
964,72,3
23,52,4
250,3,3
52,78,3
281,45,1
210,76,2
614,31,2
572,74,1
377,53,3
251,62,4
714,84,3
963,94,3
268,42,2
519,29,1
574,90,1
181,52,5
14,41,5
993,72,4
496,32,2
986,14,5
688,73,5
551,87,1
176,59,4
412,82,5
463,61,4
690,22,3
852,78,5
213,56,2
245,4,5
99,45,4
469,55,1
680,70,1
73,47,4
468,48,1
294,78,3
798,4,5
247,70,3
16,2,2
797,12,2
864,30,2
369,75,2
411,94,1
896,32,5
900,36,1
44,96,3
524,84,5
743,29,3
444,23,3
483,78,5
485,26,4
310,8,1
492,80,2
520,10,5
313,19,4
923,71,5
378,55,2
815,37,1
394,87,5
457,29,5
411,43,1
676,73,5
612,88,3
234,76,2
462,6,2
987,96,2
149,26,1
675,20,5
308,9,4
274,62,4
518,10,1
518,86,4
469,45,2
699,93,3
485,19,2
589,85,4
499,3,2
560,3,1
234,61,2
779,30,5
884,37,3
221,59,4
846,15,5
542,10,4
349,70,5
880,27,4
874,68,2
74,41,1
223,59,4
650,36,3
818,86,1
119,33,2
156,62,2
344,2,4
442,12,1
95,84,4
117,54,1
210,58,5
811,3,2
720,57,3
422,93,4
518,100,2
218,74,1
247,77,5
476,69,2
551,14,3
539,89,3
442,12,3
502,90,3
469,99,4
534,53,3
190,8,4
864,35,3
925,13,4
395,86,4
478,14,1
461,98,3
49,33,2
915,1,1
783,22,5
409,28,2
960,53,5
977,50,5
974,86,1
55,56,2
731,55,2
988,79,4
255,87,5
327,56,5
242,83,5
313,83,1
97,10,1
298,23,5
321,83,3
166,45,1
519,61,2
160,67,5
531,62,2
969,75,5
164,39,4
508,3,3
279,18,4
904,78,1
518,88,5
466,46,2
966,32,1
318,18,4
100,88,1
438,77,2
789,66,1
824,74,3
221,92,2
75,99,3
177,89,3
567,88,4
239,18,5
307,94,2
529,60,1
861,58,5
809,86,5
533,35,1
175,88,4
730,64,5
664,33,1
549,44,1
89,12,5
912,46,1
868,29,4
831,28,3
64,94,5
462,16,1
787,53,1
275,72,4
677,75,3
728,68,3
973,28,3
429,23,5
145,29,3
808,72,1
748,81,2
999,19,2
172,61,3
628,46,4
454,58,1
756,84,3
921,11,2
127,65,2
257,25,2
553,3,3
171,7,3
298,28,4
806,14,3
613,31,2
61,69,3
621,80,3
964,72,4
983,66,2
955,75,2
233,52,3
629,72,3
304,67,5
811,57,4
257,56,1
829,24,2
585,26,5
670,42,3
621,4,4
501,95,4
383,36,1
656,40,1
556,99,3
564,16,3
106,43,4
825,38,3
31,16,3
922,14,3
786,36,2
308,57,5
525,80,3
560,51,3
857,38,1
834,17,3
377,58,4
917,30,2
631,73,3
423,65,4
323,54,5
484,36,4
904,90,1
918,52,5
734,8,5
549,19,1
833,73,3
66,39,1
225,64,4
666,80,4
622,2,3
996,85,2
538,87,2
267,44,1
139,52,5
924,56,3
358,84,3
397,99,5
688,37,3
321,11,4
807,16,1
934,20,1
4,19,1
250,30,4
395,98,3
902,35,3
458,62,3
493,20,5
764,43,3
168,40,1
922,33,5
664,10,4
173,63,1
368,67,1
595,92,4
577,25,1
443,19,5
175,32,3
310,53,1
242,80,3
756,97,3
1,55,4
67,67,4
651,45,3
694,72,5
640,54,2
204,10,4
528,51,4
14,48,4
97,100,1
905,89,4
719,11,3
18,63,1
545,57,4
141,50,2
564,43,1
780,42,3
322,41,4
253,35,1
677,15,5
638,5,2
439,31,1
897,24,5
541,57,3
496,27,5
222,78,5
137,88,1
764,68,5
574,12,2
263,36,1
436,78,3
464,45,2
527,81,1
581,11,3
138,60,5
431,83,4
184,42,4
480,84,4
448,34,1
133,83,2
38,71,5
369,91,4
209,66,1
739,17,3
446,65,3
98,21,4
321,14,4
999,85,2
251,74,3
788,29,4
335,88,3
134,93,1
36,43,5
754,44,4
380,17,5
512,72,3
422,22,5
317,91,4
56,16,2
520,52,2
425,92,3
84,17,1
999,29,2
514,42,4
7,79,1
943,37,3
727,37,4
690,58,3
256,90,1
581,44,4
966,18,2
323,43,2
445,98,2
11,70,5
98,95,2
548,66,1
399,22,1
676,66,2
213,88,1
645,65,4
571,63,1
335,47,1
753,44,3
133,43,2
477,53,2
646,21,2
576,2,5
836,1,5
547,3,3
540,46,4
424,93,4
299,42,2
801,77,1
828,22,5
778,95,3
164,72,2
175,2,2
754,80,3
431,77,5
443,97,1
960,22,4
450,24,5
549,63,1
941,87,2
84,9,4
246,57,1
35,9,3
311,16,3
177,28,1
149,95,4
391,51,4
847,96,2
193,67,1
121,78,2
545,3,2
484,41,1
165,5,4
701,16,3
129,40,2
953,54,4
898,57,5
909,64,5
379,66,1
346,41,5
556,86,3
95,10,3
953,100,4
512,57,2
980,35,1
77,64,1
264,20,3
658,66,5
417,37,2
975,8,5
440,1,1
9,61,2
319,25,5
742,14,5
441,15,4
385,73,3
801,38,5
824,39,5
84,58,5
387,37,2
813,37,1
783,18,4
860,8,1
109,97,1
264,11,4
953,75,3
71,92,4
2,58,1
639,25,2
517,42,4
651,89,5
433,62,1
461,99,3
561,39,1
977,86,2
772,49,4
263,64,4
77,72,2
415,26,5
205,16,4
164,33,1
667,16,4
798,9,2
394,80,1
552,96,2
360,49,5
815,1,1
174,25,4
320,15,1
794,25,3
132,72,3
264,27,5
117,10,1
668,28,5
589,97,2
124,58,3
658,31,1
713,55,4
130,1,3
568,84,1
284,49,1
181,41,5
374,30,2
418,100,3
357,99,3
977,1,1
720,96,2
305,13,5
254,9,5
701,3,2
568,37,1
197,8,1
433,62,5
335,50,1
555,88,3
691,39,2
642,71,3
881,40,5
428,87,1
286,97,1
268,72,5
370,55,2
843,23,2
43,14,4
896,82,5
935,44,3
232,74,4
602,69,4
466,57,3
711,29,3
930,10,5
682,94,2
378,93,2
472,52,3
85,95,5
582,4,3
533,46,3
209,60,3
640,13,1
814,76,2
249,46,3
46,37,1
582,22,2
183,91,3
145,9,4
489,45,5
106,78,1
840,26,3
412,38,4
531,56,1
687,28,5
843,26,3
583,22,3
457,53,5
738,98,3
96,100,5
967,44,3
9,44,5
451,79,5
847,92,4
809,44,1
720,73,3
958,64,1
293,1,2
969,70,1
775,37,1
151,87,1
471,84,5
302,64,2
774,89,2
42,63,1
144,85,4
104,85,1
575,45,4
275,96,1
855,4,1
753,72,5
324,15,3
986,76,1
885,29,5
353,17,2
275,68,4
799,54,2
329,6,3
494,23,3
328,99,5
885,30,4
905,52,4
65,64,1
524,1,1
541,100,1
817,50,4
148,92,3
126,92,5
534,81,3
260,2,2
981,86,2
463,37,3
616,36,1
290,49,3
778,38,1
971,49,2
805,64,4
297,21,2
834,23,5
821,41,2
352,49,1
679,46,1
800,20,4
961,50,1
633,63,5
529,25,5
205,10,5
339,79,3
371,74,1
356,24,2
196,32,1
821,3,1
223,90,2
516,32,1
885,80,4
653,47,4
433,30,1
759,35,4
382,68,5
750,97,1
722,64,5
125,66,4
52,80,4
336,11,3
931,46,5
576,77,5
265,74,5
515,9,5
769,56,3
233,74,4
7,44,3
187,19,2
619,64,1
786,20,1
311,52,5
719,37,4
449,42,4
472,86,4
994,12,4
753,31,1
282,78,3
874,10,2
889,11,4
697,14,5
867,65,5
396,68,5
705,5,2
976,76,4
705,43,1
567,4,4
893,60,2
792,33,2
59,57,1
306,39,3
553,95,5
981,49,5
762,50,4
406,15,3
844,63,5
191,69,4
138,90,2
93,93,3
852,65,2
593,80,2
121,61,4
70,69,4
347,69,2
714,1,4
316,62,4
948,26,1
286,55,4
401,1,3
970,96,3
590,58,4
236,21,3
618,34,3
222,6,4
255,5,3
713,39,5
90,86,3
853,82,5
782,55,1
797,36,1
86,86,1
736,99,5
152,58,5
993,44,3
800,66,2
417,23,1
265,58,3
472,32,2
12,83,4
423,83,2
150,99,4
654,61,4
64,75,4
159,34,5
789,34,2
549,10,1
384,46,2
10,54,5
532,73,1
492,6,4
708,93,4
967,92,2
662,64,3
795,28,3
325,36,5
272,84,3
165,59,2
506,64,3
193,94,4
998,22,2
285,38,1
885,6,2
660,23,5
953,73,2
476,68,3
9,11,5
841,86,1
589,61,4
62,8,2
56,61,1
446,35,5
963,86,4
980,58,1
159,73,2
933,65,3
448,33,5
468,100,1
601,5,2
43,23,3
500,66,5
406,77,1
340,23,4
816,22,4
664,55,2
376,1,5
304,1,5
123,55,5
709,54,4
487,6,2
337,71,4
18,96,4
470,38,4
13,86,4
864,51,4
891,61,2
215,89,1
282,55,3
418,90,2
4,55,4
429,86,5
826,72,4
955,36,3
868,57,1
236,62,2
183,40,5
573,27,2
85,77,3
122,96,3
913,92,2
570,98,1
968,75,3
96,3,5
675,12,2
194,48,1
830,3,1
201,64,2
637,28,5
338,96,1
543,84,3
425,58,3
882,64,2
467,100,4
332,60,2
308,74,2
108,31,5
903,59,1
968,19,4
748,99,2
236,24,5
139,87,2
812,71,1
824,15,3
439,50,1
976,52,5
309,49,3
964,37,5
261,63,2
777,2,3
516,58,1
973,93,4
271,23,2
677,30,3
213,34,1
167,51,4
366,61,5
707,97,4
443,94,4
496,84,5
199,63,3
850,83,4
574,43,2
760,64,5
25,21,5
306,26,1
6,40,5
958,54,5
99,57,5
533,66,1
713,98,2
392,83,5
111,22,5
90,85,5
369,14,2
249,85,2
473,79,4
355,100,1
278,53,2
497,68,5
551,93,4
181,15,3
89,46,3
256,36,5
177,56,5
314,95,4
632,26,2
73,32,2
758,95,4
225,54,3
276,84,2
932,55,5
921,25,3
806,61,2
272,43,2
160,80,2
125,14,4
670,27,3
466,9,2
592,78,5
484,62,5
851,100,1
54,28,1
681,62,1
60,76,5
298,7,5
117,20,4
197,44,1
351,25,2
955,14,4
634,40,1
755,65,5
462,56,2
495,75,1
676,12,2
939,1,4
480,52,5
649,68,2
279,96,4
311,29,4
101,37,5
349,83,4
528,57,3
555,93,4
858,71,2
348,87,3
239,85,3
629,20,2
75,29,3
14,32,4
780,48,4
621,17,5
399,74,1
788,70,3
27,72,4
408,15,5
210,6,4
697,18,4
766,41,4
484,71,4
155,15,5
694,26,2
364,14,5
924,34,1
175,86,3
520,5,4
243,86,3
558,94,2
763,34,5
101,72,2
526,87,4
893,20,3
697,2,1
964,43,1
665,61,5
271,60,2
75,27,5
816,27,2
115,87,3
460,18,2
705,5,4
778,70,1
859,37,4
86,3,5
714,52,2
311,15,3
385,86,4
408,19,5
440,86,5
216,62,2
388,39,3
778,54,3
385,88,2
693,64,3
39,9,1
134,64,2
247,39,1
713,89,5
662,78,2
652,66,5
767,13,1
492,12,1
167,55,2
856,30,4
333,50,5
184,51,1
576,91,3
645,70,5
586,74,2
260,40,5
342,51,1
318,24,4
48,8,3
43,32,2
491,87,5
367,63,3
550,95,4
4,13,5
788,98,2
244,58,3
816,26,3
972,5,4
843,37,5
942,90,5
261,86,2
878,62,5
456,55,3
230,26,2
289,54,3
245,60,5
28,28,3
426,23,3
673,12,2
517,69,4
135,61,4
836,9,4
88,22,1
533,79,1
977,55,3
530,1,4
717,58,2
82,17,3
135,2,4
448,43,3
606,19,4
213,66,3
413,60,3
537,93,3
934,90,1
486,12,5
709,73,1
114,41,4
211,38,5
958,80,4
780,27,4
73,40,5
889,55,2
899,64,3
91,78,2
53,97,4
654,51,1
277,73,1
111,74,1
533,98,3
446,64,3
261,29,1
831,85,1
519,13,3
158,37,2
427,56,1
771,59,2
374,5,3
700,14,2
781,12,5
505,57,4
125,83,2
290,82,1
434,37,1
72,52,2
1,40,4
782,98,1
785,82,3
122,97,2
196,53,4
469,26,2
219,19,4
220,10,1
415,22,5
982,61,1
21,91,3
892,91,5
7,67,5
250,26,5
193,3,1
864,46,4
189,77,2
403,52,2
711,61,4
826,38,2
692,76,5
385,94,4
684,71,4
927,33,3
9,8,1
870,84,1
695,2,3
317,69,1
283,43,1
673,59,5
267,26,2
823,80,2
377,11,3
537,88,5
835,2,2
439,78,3
457,61,2
107,21,3
885,52,4
808,63,3
808,37,1
265,18,4
173,94,2
960,86,5
68,37,5
277,70,3
385,5,5
270,29,2
423,94,5
897,70,5
222,19,1
441,55,1
802,76,5
852,62,5
821,44,1
833,38,3
623,85,3
55,37,4
971,55,4
862,1,1
87,20,4
170,45,1
108,97,3
273,93,3
261,67,3
287,71,5
92,85,5
376,41,2
806,49,1
511,63,1
191,52,3
388,69,2
822,38,3
520,19,3
945,10,3
917,32,2
458,54,4
635,50,5
224,79,1
306,78,1
19,94,5
800,26,5
426,90,1
833,6,5
899,99,3
754,85,2
893,38,3
807,67,2
606,87,4
533,13,2
56,9,2
240,89,1
116,45,5
949,4,3
606,21,5
124,94,5
200,63,2
650,12,5
83,78,2
443,41,5
894,8,2
932,15,5
854,57,1
863,63,5
444,28,2
141,34,1
451,49,3
522,7,2
491,79,2
203,75,5
646,51,3
112,14,1
88,59,1
651,1,2
191,3,4
53,46,4
993,63,5
167,93,4
660,4,1
816,32,3
503,21,4
277,17,4
961,91,4
28,36,4
995,71,3
938,21,4
899,19,5
731,76,1
57,3,2
428,64,1
321,33,2
951,75,3
170,88,5
134,61,2
781,36,3
618,19,5
145,74,3
677,72,5
322,88,1
976,61,2
674,84,1
149,42,4
839,33,3
607,56,1
298,47,1
846,76,2
814,56,3
670,66,2
367,81,2
286,66,3
939,48,1
715,69,4
655,25,3
617,100,4
616,86,1
699,15,2
866,91,5
730,35,2
792,20,4
581,9,5
34,47,4
783,68,1
738,53,4
536,13,3
803,53,5
456,23,1
59,35,4
942,35,2
818,28,3
908,75,4
193,20,1
327,99,5
648,44,2
663,51,1
935,23,3
250,38,3
788,84,5
287,16,5
916,39,2
573,78,2
448,82,1
903,58,3
357,22,2
569,87,3
571,39,5
819,15,1
119,78,5
691,72,4
436,66,1
830,11,5
16,37,3
225,28,2
989,20,1
347,16,1
334,15,5
91,53,4
857,76,1
154,54,3
609,75,1
19,62,2
247,1,4
287,90,3
396,58,3
895,43,2
81,93,1
316,60,3
627,66,1
508,44,1
719,44,1
938,11,2
217,58,4
494,92,3
595,75,5
889,25,3
731,9,1
719,87,4
423,68,5
510,93,3
724,60,5
995,44,2
302,63,2
104,27,5
547,96,1
962,91,2
817,9,5
435,24,2
598,39,2
811,95,4
23,61,3
280,68,3
671,21,2
741,69,4
724,93,5
870,48,5
681,63,1
577,77,4
614,72,2
561,73,2
906,21,5
534,25,1
180,84,1
768,10,1
997,47,1
329,76,3
997,13,4
966,72,2
187,71,5
261,11,1
433,72,1
686,70,3
2,69,5
610,3,3
759,77,5
84,49,2
79,34,5
775,29,2
380,44,4
2,6,4
379,7,5
261,42,2
20,14,4
834,91,5
360,76,5
571,79,1
476,21,2
781,62,4
90,46,2
593,31,5
717,29,1
634,27,3
63,36,5
356,12,1
807,4,2
15,49,2
991,62,2
108,95,5
554,70,5
349,99,2
820,43,1
156,4,3
448,35,5
636,87,3
828,63,4
425,88,5
779,37,2
221,28,2
559,23,1
295,81,1
60,38,4
316,10,2
998,37,2
541,75,2
729,100,3
816,82,2
669,96,4
56,27,3
789,73,1
204,45,5
918,49,3
208,63,4
939,59,1
298,83,4
306,29,4
829,78,5
203,81,1
435,24,1
899,43,1
37,75,4
409,46,3
627,83,4
366,94,2
748,87,3
619,47,2
998,84,3
348,40,1
832,16,3
473,81,3
409,5,2
953,58,3
807,99,3
651,92,5
879,72,3
495,48,2
446,77,3
404,84,4
828,78,2
958,34,4
486,86,5
830,15,5
35,20,1
174,80,4
975,24,3
235,70,1
912,10,1
475,90,1
833,17,3
816,22,1
686,83,2
296,39,4
694,97,2
21,22,2
355,83,3
739,89,5
563,49,1
37,2,5
520,77,1
285,98,5
85,30,3
253,97,5
888,77,3
870,4,4
1000,26,1
1,90,1
218,29,4
573,83,4
920,66,2
714,56,3
644,74,4
130,43,1
670,70,1
307,52,1
370,33,3
211,24,3
688,60,5
986,48,1
897,19,2
303,70,2
36,21,2
73,80,5
555,80,4
334,40,1
570,80,3
497,55,1
694,74,2
375,47,1
231,8,2
98,24,2
630,68,2
261,7,5
132,3,3
541,66,4
733,44,5
992,7,2
471,28,4
929,52,1
939,13,4
304,33,5
371,27,5
339,78,4
163,40,2
673,48,1
304,7,1
416,95,2
830,93,1
689,29,2
825,75,4
432,38,5
938,25,2
893,61,2
813,81,2
207,36,2
231,46,4
171,93,2
902,47,2
79,58,4
140,36,3
317,99,1
358,93,3
638,3,3
307,25,5
481,34,3
81,69,3
529,85,5
724,65,1
487,12,1
446,44,1
698,66,2
821,50,3
701,5,4
700,29,4
62,21,2
204,47,2
127,58,4
738,66,2
14,45,2
634,8,1
554,11,3
706,78,1
955,50,4
39,35,2
263,48,5
221,36,5
347,59,5
86,71,5
34,49,2
362,35,1
895,34,3
820,23,3
509,30,4
411,87,2
851,62,5
518,79,2
104,28,3
536,20,1
44,38,2
167,75,4
31,69,5
378,21,1
252,19,3
661,38,1
358,35,4
403,83,3
764,66,1
968,42,5
163,17,2
815,73,3
545,43,4
603,46,2
124,86,5
53,24,2
704,82,5
433,93,3
745,62,2
383,64,3
702,56,1
947,65,2
764,67,4
202,77,1
550,24,5
634,94,1
108,31,5
51,74,3
132,75,2
855,55,5
187,2,4
284,71,3
26,5,1
679,85,3
47,73,2
939,25,4
6,61,2
679,73,5
445,39,1
409,89,2
225,16,2
686,8,4
218,49,4
719,14,4
291,15,2
656,70,2
602,89,4
222,95,1
497,67,5
959,21,5
789,4,4
423,71,2
661,7,1
960,68,3
260,35,3
162,35,3
271,70,1
460,94,2
73,49,4
535,18,3
157,61,3
601,15,3
262,57,3
934,81,5
31,52,3
569,90,2
14,86,2
606,10,1
205,12,2
15,44,3
336,47,2
929,83,4
188,97,2
696,24,3
233,3,5
571,93,2
595,4,2
217,18,4
380,55,1
749,84,4
760,52,1
982,24,2
396,76,2
429,14,2
341,79,5
927,82,3
508,77,3
589,48,4
751,86,4
231,33,5
407,9,1
105,73,5
192,45,4
646,98,2
743,49,1
654,31,3
95,10,1
772,20,1
334,95,3
462,69,3
834,83,5
511,47,4
521,3,3
853,88,4
569,20,4
727,98,1
759,2,4
280,96,1
529,33,4
48,8,1
462,64,5
795,38,1
937,37,4
75,85,3
349,85,5
131,25,2
594,62,5
504,54,5
676,16,2
609,55,2
830,44,4
225,47,1
812,3,5
246,25,3
607,29,2
408,43,1
732,74,4
601,39,3
927,45,5
304,67,4
764,75,4
575,71,5
265,83,5
470,15,2
907,10,1
847,46,2
164,26,2
981,90,1
750,37,5
558,95,4
497,54,2
964,35,2
522,85,4
994,31,5
37,98,1
820,57,2
312,83,4
698,95,3
31,69,5
490,94,2
330,35,4
163,46,5
847,62,4
709,61,1
359,84,3
59,2,2
867,15,5
199,29,3
412,70,4
661,96,4
929,12,2
419,16,5
557,92,5
54,51,1
589,5,3
910,36,5
425,29,4
786,45,2
70,61,4
754,90,3
678,30,2
952,7,5
75,48,2
680,43,3
279,85,2
24,78,5
886,40,1
146,84,5
534,96,2
205,94,2
975,53,1
653,18,1
988,80,2
136,65,2
696,54,4
794,83,5
951,93,5
560,37,3
435,9,3
977,90,2
56,79,1
310,52,4
85,30,3
765,99,2
131,82,5
690,50,3
910,49,1
58,5,1
714,88,5
329,22,2
253,49,2
270,49,4
623,53,2
267,100,5
234,2,3
155,92,1
775,25,1
765,71,1
735,57,3
627,22,5
322,19,2
109,72,4
351,91,5
667,93,5
612,29,2
782,69,2
396,39,5
447,2,2
205,59,4
353,53,4
885,80,2
605,36,1
343,41,5
837,31,1
174,69,5
668,81,5
74,31,5
251,64,2
996,67,5
784,45,2
853,23,5
623,67,1
748,60,3
822,58,2
574,84,4
369,11,1
896,72,5
647,28,3
1,69,1
419,83,3
844,67,5
352,3,4
44,89,4
94,65,3
284,51,4
342,86,5
749,28,2
484,93,1
679,74,4
951,68,4
8,46,5
718,52,3
863,82,2
861,54,1
332,39,1
82,1,4
485,14,1
510,68,2
565,71,5
16,69,3
422,84,3
974,84,3
462,69,2
395,2,5
862,33,2
435,51,3
383,31,1
815,75,4
106,68,1
272,9,2
336,62,3
535,91,1
161,56,4
803,100,5
392,38,1
111,55,3
160,9,5
846,38,3
881,74,5
295,58,2
979,65,4
850,75,1
681,48,4
921,19,4
711,29,3
386,3,2
166,69,1
172,2,1
230,56,5
731,96,1
573,93,5
241,39,3
865,90,1
433,54,3
731,3,4
80,34,2
450,22,2
854,93,2
995,33,1
401,93,3
968,99,4
470,64,3
238,64,5
561,71,1
926,3,5
811,43,4
110,54,1
475,57,4
161,53,3
39,6,1
174,62,3
482,86,3
304,90,5
580,56,3
436,72,2
469,77,3
435,20,2
200,47,4
616,69,1
424,11,4
600,79,5
969,75,4
254,84,3
978,99,3
573,90,3
295,40,1
944,26,4
874,56,5
925,98,2
909,88,5
438,40,2
504,75,3
598,68,4
853,69,1
654,96,5
651,55,5
596,50,3
549,31,1
621,65,3
855,42,3
475,64,3
958,34,3
440,32,3
693,37,2
665,75,4
388,55,4
509,30,3
708,71,1
321,21,4
818,92,4
376,75,5
141,83,3
865,5,1
297,4,2
761,88,4
528,71,4
359,94,5
890,68,3
994,96,2
683,92,1
162,86,1
518,60,1
587,26,4
398,27,5
164,1,4
635,34,5
874,6,5
648,67,2
631,42,2
800,7,2
923,14,3
548,92,5
287,50,5
758,30,5
318,39,5
159,10,4
32,84,2
395,68,4
982,49,4
157,10,1
77,79,5
509,49,2
685,14,4
96,97,5
156,59,4
396,21,2
